016
===
016-21, 13.073824333585742, g
016-11, 13.344570330688304, g
016-23, 13.920887798144587, g
016-17, 13.985369624905577, g
016-12, 14.172251969301925, g
016-35, 14.381341706817178, g
016-15, 14.450870747840009, g
016-29, 14.583021440747192, g
016-13, 14.59238581784864, g
016-09, 14.672463030312667, g
016-40, 14.712141656197584, g
016-06, 14.997293056075637, g
016-22, 15.012433142785833, g
016-36, 15.037126359305399, g
016-10, 15.385828032955056, g
016-37, 16.010282488040183, g
016-45, 16.124092203997424, g
016-44, 16.67612113667225, g
016-33, 16.836868747409415, g
016-28, 17.647691777827987, g
016-01, 18.57032197825182, f
016-16, 19.279514733354116, f
016-27, 19.834025474682797, f
016-08, 21.864840218286226, f
016-39, 21.998616469989297, f
016-05, 22.014811827349007, f
016-03, 22.068859674141518, f
016-38, 23.708545885641808, f
016-43, 23.766258908688304, f
016-41, 24.623183244616776, f
016-07, 24.66289997983941, f
016-18, 24.922455397905605, f
016-02, 25.981054485640563, f
016-31, 27.189422876204162, f
016-26, 27.34471272100016, f
016-24, 27.984398784895216, f
016-19, 28.174847306084065, f
016-25, 29.232012056093605, f
016-42, 29.426616005971926, f
016-30, 31.17300724267572, f
016-20, 32.711331156253706, f
016-32, 34.69803790885275, f
016-04, 35.12862978729858, f
016-34, 43.303928305238244, f
016-14, 43.48277727860744, f


