026
===
026-10, 175.24043027630054, g
026-02, 177.10623538075538, g
026-22, 178.52604686571047, g
026-07, 187.11509505319586, g
026-40, 187.84361179694764, g
026-24, 194.1866242033145, g
026-29, 198.7904364738378, g
026-44, 200.11097130531863, g
026-15, 201.65583328174793, g
026-28, 206.79554054916997, g
026-14, 209.7818555769074, g
026-06, 220.78583172760972, g
026-30, 221.67311675645124, g
026-25, 226.38873879707512, g
026-23, 227.8956135913084, g
026-33, 230.75679811229574, g
026-11, 233.07176576977562, g
026-13, 233.75157412518138, g
026-38, 236.52741186052003, g
026-01, 246.13424223500382, g
026-09, 253.97508094771297, f
026-20, 255.69586771771824, f
026-41, 264.1883414828941, f
026-42, 280.91965911531395, f
026-26, 283.00465764225066, f
026-05, 286.1216898907827, f
026-39, 298.80486512932276, f
026-37, 304.5354661647789, f
026-36, 314.8148177096053, f
026-08, 320.18558639258896, f
026-31, 320.72080561832684, f
026-21, 323.92332795444787, f
026-27, 334.05671586344295, f
026-35, 349.78603983603307, f
026-03, 372.4318733268677, f
026-18, 377.50390449610535, f
026-17, 377.8591206541268, f
026-32, 379.86218724017584, f
026-12, 382.30923382290285, f
026-19, 404.18409605479803, f
026-04, 407.5220437723484, f
026-43, 429.38568770209093, f
026-34, 443.6534689000523, f
026-16, 495.3490679441762, f
026-45, 519.7972297391996, f


