001
===
001-02, 21.72127566808728, g
001-08, 22.513416057682775, g
001-13, 22.554787177142625, g
001-26, 24.163757496705152, g
001-28, 24.25391252127422, g
001-05, 24.355412826066917, g
001-19, 24.775382709580995, g
001-29, 25.002323033606444, g
001-11, 25.52610864204224, g
001-43, 25.5332268288164, g
001-22, 25.538980207609452, g
001-23, 25.832816903784742, g
001-09, 26.02732304709707, g
001-33, 26.793846234807557, g
001-17, 26.985957900623163, g
001-18, 28.65354086724909, g
001-14, 29.714259215032047, g
001-01, 30.73042293706097, g
001-10, 37.14789839539311, g
001-15, 41.47779965907158, g
001-06, 41.61009087210964, f
001-37, 41.661053290377176, f
001-27, 42.83917085267204, f
001-40, 44.431814466468154, f
001-21, 45.330292230739126, f
001-16, 46.0080695836762, f
001-45, 46.307275402241146, f
001-20, 46.30995927718648, f
001-36, 47.63901479705644, f
001-38, 48.72063840584367, f
001-41, 51.4464386290962, f
001-44, 53.42377900082738, f
001-12, 55.44278581809964, f
001-24, 58.62339351636564, f
001-34, 63.86414977584284, f
001-31, 68.13281245283063, f
001-03, 69.22362060870697, f
001-42, 73.76038370538845, f
001-35, 78.94346462557594, f
001-07, 85.07063901106292, f
001-30, 90.4785175485129, f
001-39, 98.30112512925623, f
001-32, 100.37209460944857, f
001-04, 110.35861000690439, f
001-25, 112.54276667892547, f


