002
===
002-18, 51.90272550125407, g
002-29, 53.036139089544555, g
002-39, 53.07118072650955, g
002-21, 56.29729523840906, g
002-01, 57.466085399444886, g
002-20, 58.76988925532739, g
002-26, 60.208272697042254, g
002-30, 60.31652531473651, g
002-42, 60.383995307318116, g
002-23, 60.73377311513436, g
002-06, 61.05781401195827, g
002-10, 61.296267500097656, g
002-12, 61.30845691329243, g
002-31, 61.569835905754, g
002-24, 62.0002541121705, g
002-34, 62.95612893821757, g
002-22, 64.19219851723076, g
002-13, 64.49977295502451, g
002-32, 69.34630299305378, g
002-05, 80.13828730800296, g
002-33, 80.67807537107933, f
002-40, 84.23643391021409, f
002-08, 85.5988083938796, f
002-02, 96.39732299078499, f
002-27, 99.39664070946739, f
002-28, 104.31056159570915, f
002-17, 108.97656038209543, f
002-41, 110.813672679876, f
002-36, 114.61253032277025, f
002-19, 114.66010918206803, f
002-09, 115.7018983942401, f
002-14, 117.45644286889993, f
002-04, 117.67320870114978, f
002-25, 119.97182068987627, f
002-38, 129.23950686910584, f
002-16, 130.84723274109996, f
002-35, 139.5408775933962, f
002-37, 144.6800225059071, f
002-43, 149.60919355333584, f
002-07, 151.39887153876697, f
002-03, 152.33339046080138, f
002-45, 154.90907973933707, f
002-15, 158.565040180853, f
002-11, 163.2316514140752, f
002-44, 179.46344119430682, f


