015
===
015-37, 63.05566870207319, g
015-11, 71.5622108283192, g
015-41, 74.33898213798639, g
015-07, 77.5566711318337, g
015-35, 77.95937490630415, g
015-26, 82.69210267027209, g
015-06, 83.45570480929106, g
015-14, 83.47108219577385, g
015-02, 83.95782911131394, g
015-08, 86.94350044048615, g
015-23, 87.01726651899688, g
015-24, 87.88443049286879, g
015-18, 91.09698473897139, g
015-12, 91.29582244769772, g
015-39, 91.30680170556268, g
015-19, 97.47938959873719, g
015-25, 101.86190774169742, g
015-04, 108.43434016719729, g
015-05, 108.86187679185767, g
015-42, 112.58582139818274, g
015-27, 116.49548348132377, f
015-16, 117.44075067109277, f
015-01, 119.54074585894814, f
015-13, 121.31374238438366, f
015-15, 121.77447069651969, f
015-10, 124.42077552253787, f
015-21, 128.8052470202373, f
015-45, 129.53011203385282, f
015-36, 133.45890669889536, f
015-09, 134.20954648022035, f
015-32, 135.92346395657623, f
015-03, 137.1796272939041, f
015-38, 147.42684118606638, f
015-34, 149.05886999735722, f
015-22, 150.01067291360314, f
015-28, 151.30082932290333, f
015-20, 152.76923757609558, f
015-17, 166.54114343585738, f
015-30, 168.61190236895476, f
015-44, 171.97097891719767, f
015-43, 186.2906085003025, f
015-29, 187.25022982950583, f
015-33, 192.91302357644224, f
015-40, 195.9988662258557, f
015-31, 231.9169172058202, f


