010
===
010-37, 48.69571095335117, g
010-33, 51.040966837293055, g
010-07, 51.06438602651096, g
010-41, 51.224703680034395, g
010-14, 51.973933825732466, g
010-27, 52.46288873062199, g
010-34, 55.36358886666095, g
010-45, 55.79996951795706, g
010-06, 56.12899697970478, g
010-43, 56.74283771202285, g
010-36, 56.762494844656, g
010-40, 57.40102428349722, g
010-13, 58.08045872821491, g
010-04, 60.880528927888875, g
010-42, 64.74378987529744, g
010-10, 65.24798049349354, g
010-30, 69.07360919720482, g
010-17, 72.56868921479392, g
010-16, 74.98134959116884, g
010-44, 78.64185850400848, g
010-39, 84.38075984363253, f
010-26, 88.06865904736938, f
010-38, 92.87563411454495, f
010-12, 93.43764554902064, f
010-25, 96.64413350773921, f
010-23, 97.72862618712472, f
010-28, 105.8957445640992, f
010-35, 107.94171048300886, f
010-08, 108.28185773658485, f
010-22, 108.60836022855145, f
010-32, 112.60302748864804, f
010-21, 136.22042584282977, f
010-20, 139.13699273770888, f
010-15, 152.4766630610166, f
010-05, 161.2492578078313, f
010-29, 161.85372345082564, f
010-11, 168.44698026973066, f
010-31, 174.16673404839526, f
010-18, 186.95808449362602, f
010-09, 208.41735006038215, f
010-03, 226.03654576920772, f
010-24, 245.67204065286325, f
010-02, 261.41285701417894, f
010-01, 283.2699259268714, f
010-19, 383.4860222378704, f


