019
===
019-31, 49.16813520825514, g
019-29, 49.23583001775862, g
019-41, 50.74789802540687, g
019-02, 50.804123115923645, g
019-07, 51.32840039813158, g
019-08, 52.112360147762296, g
019-21, 52.297855105408516, g
019-32, 52.95567263791455, g
019-33, 53.138422704290306, g
019-25, 53.55981794889196, g
019-06, 54.02458072384818, g
019-34, 54.23732648316758, g
019-40, 54.26329549843022, g
019-10, 55.9189528109804, g
019-22, 55.93725337684763, g
019-20, 56.248073366921474, g
019-24, 56.51623067131152, g
019-37, 58.10138644068595, g
019-36, 60.5232562707601, g
019-03, 78.37460088255884, g
019-18, 82.12888316408198, f
019-26, 83.05772283038615, f
019-30, 86.19784644929673, f
019-11, 86.68197085001077, f
019-43, 90.57796926046845, f
019-19, 93.65512304761542, f
019-35, 93.98269935439063, f
019-38, 95.85667487558386, f
019-04, 96.28295785928576, f
019-45, 97.12336899029286, f
019-27, 99.33308280370005, f
019-14, 107.00679097665065, f
019-13, 109.9835871392545, f
019-42, 117.06295575930656, f
019-28, 124.81713134306253, f
019-17, 125.050532116459, f
019-09, 129.09990204218167, f
019-16, 129.4704806642683, f
019-15, 134.924027036998, f
019-39, 136.97863610527799, f
019-05, 138.8115879271789, f
019-01, 140.27379113912545, f
019-12, 140.30514178208205, f
019-44, 142.29021326564293, f
019-23, 145.34229169375163, f


