user031, signature_25, 78.72974249444187, signature_14, 83.18746322857913, signature_23, 83.20777656731907, signature_10, 87.68603277098102, signature_18, 88.59346636848652, signature_34, 89.26058703948492, signature_36, 89.8527071714618, signature_05, 90.14395803439267, signature_41, 91.84508300109437, signature_39, 92.8216412349716, signature_11, 93.2037516058119, signature_31, 93.28274063954254, signature_24, 93.89026920391264, signature_07, 94.2727561044895, signature_33, 94.93206400063761, signature_04, 95.45866177733505, signature_15, 96.84023890847823, signature_02, 99.3768387466378, signature_20, 101.25845227754651, signature_28, 104.59719774033366, signature_29, 106.04565313281383, signature_17, 110.01415830745584, signature_40, 110.96684683173817, signature_03, 114.22315247045785, signature_22, 114.42825586231382, signature_43, 115.36347348874952, signature_27, 115.59320665808136, signature_44, 118.24049113568154, signature_06, 119.60224293196434, signature_08, 119.80889520467647, signature_42, 123.74975101904315, signature_38, 124.84085239009444, signature_21, 130.9716936852434, signature_32, 131.07382291097178, signature_26, 134.28538611605236, signature_09, 136.521613467242, signature_13, 141.2487578407473, signature_30, 141.38564609952508, signature_16, 153.8028510756331, signature_19, 164.08544453618632, signature_01, 164.4904521710792, signature_45, 167.51436256061206, signature_35, 183.26701235070752, signature_12, 199.48866054242575, signature_37, 213.8103827449993
user032, signature_13, 36.18183701278982, signature_26, 36.90679773696629, signature_22, 37.66133305907131, signature_19, 38.587970352955104, signature_20, 41.61079117211449, signature_04, 42.27251500316066, signature_05, 44.34824124046151, signature_12, 45.00316169500469, signature_27, 45.39567719430822, signature_03, 45.9816955329589, signature_42, 46.23707250408193, signature_41, 46.66482668422719, signature_40, 47.332920580234415, signature_36, 49.63639357625716, signature_21, 49.7849627886569, signature_32, 50.818713604384264, signature_09, 51.769252413752824, signature_01, 55.73506115751344, signature_10, 57.558035031648714, signature_23, 60.21079908072886, signature_02, 69.79803344882222, signature_15, 71.61341200773336, signature_30, 80.63284244923119, signature_29, 86.77788297798674, signature_14, 90.60589306211313, signature_44, 93.16391967228076, signature_35, 93.71254921900986, signature_43, 95.2976731676429, signature_07, 95.41476576983005, signature_17, 105.54155360697455, signature_18, 105.97429472044116, signature_08, 114.60294440053777, signature_38, 117.19629723697453, signature_16, 117.25616203547477, signature_25, 120.66700142467509, signature_24, 121.1424832896864, signature_37, 124.59810413948976, signature_34, 126.06488628393689, signature_33, 127.46197856856563, signature_28, 129.58475283840866, signature_45, 136.64199744926745, signature_11, 162.22024183595641, signature_31, 180.74363148265456, signature_06, 197.1638265864588, signature_39, 245.60610182723082
user033, signature_13, 108.69808137858986, signature_30, 109.95012098019905, signature_19, 116.34377411695372, signature_35, 116.37400443108736, signature_04, 118.98134469250665, signature_01, 119.80830679492865, signature_33, 126.4636068767292, signature_09, 127.97659878427228, signature_10, 128.7141211980617, signature_34, 129.57004916246018, signature_39, 130.23857335582744, signature_14, 130.290796526865, signature_37, 130.75655524894904, signature_05, 133.94898814669324, signature_36, 134.72654139511715, signature_44, 136.06016581224577, signature_18, 139.42188665800612, signature_03, 142.38009977492982, signature_43, 145.16920594679593, signature_22, 145.78831742390352, signature_20, 145.92929926851608, signature_07, 152.12064430853061, signature_38, 152.22742915586133, signature_31, 160.60018626795824, signature_40, 162.55756924990922, signature_45, 163.6752799119883, signature_15, 165.25238940082804, signature_02, 165.27739171386347, signature_41, 165.61470444626653, signature_25, 186.92111850206197, signature_12, 189.22777653549554, signature_08, 192.865555266969, signature_26, 195.16044985565256, signature_23, 197.04288238151125, signature_11, 198.10065904768075, signature_42, 199.26175551059453, signature_28, 205.65622788527753, signature_24, 207.22090634156424, signature_29, 222.81910572710854, signature_27, 230.94883035568586, signature_16, 234.2777522500738, signature_06, 252.63145689962903, signature_32, 254.91363533987686, signature_17, 257.5959877202082, signature_21, 264.2171547085949
user034, signature_07, 93.55378652318568, signature_01, 94.54577993636084, signature_27, 95.00031647443362, signature_35, 99.92408201525623, signature_08, 101.46593943129433, signature_31, 104.17018234321829, signature_34, 104.66646546991535, signature_20, 105.36168154581507, signature_28, 106.68513019228537, signature_39, 107.36983662664856, signature_29, 107.51091807636055, signature_15, 107.7551243792951, signature_21, 108.90082536087309, signature_10, 109.25813389929536, signature_44, 111.80925650128486, signature_14, 113.33373252284703, signature_32, 119.63065124282, signature_26, 121.12780397319231, signature_40, 124.41546682154107, signature_23, 128.66977804303215, signature_33, 135.6420979221651, signature_18, 140.03801318624704, signature_17, 141.32427443767807, signature_36, 148.89547807901195, signature_04, 151.4214090957608, signature_30, 153.14156892955367, signature_42, 154.51506408522806, signature_05, 166.88515731954212, signature_43, 183.74290777748377, signature_06, 187.83486896826216, signature_12, 191.55339867425653, signature_22, 194.182479611681, signature_16, 195.65448486107067, signature_37, 199.1090900323448, signature_25, 202.15255270820563, signature_02, 206.8028169364799, signature_41, 208.2153102316025, signature_38, 209.17725173439186, signature_11, 212.23814255719554, signature_19, 212.9470377832585, signature_13, 214.18072198876757, signature_03, 218.67817688785007, signature_24, 222.38437798734276, signature_09, 224.87028091137137, signature_45, 251.3563568446221
user035, signature_38, 47.61729101712585, signature_13, 50.318902590080064, signature_15, 52.39420173524778, signature_08, 52.60251518092734, signature_32, 53.32029144704707, signature_04, 53.58185056963922, signature_28, 54.13692265090809, signature_03, 54.87470030712247, signature_31, 55.03756621462462, signature_27, 55.05667241514781, signature_41, 55.09591101129308, signature_10, 55.12892578197111, signature_14, 56.13121782907005, signature_21, 56.15183715484322, signature_37, 56.17236793718655, signature_01, 56.90289914475109, signature_30, 58.220768114278975, signature_43, 61.20027474663332, signature_18, 61.71069460498376, signature_12, 70.34999649895255, signature_45, 87.57228365928418, signature_23, 102.6373693697548, signature_44, 103.91513683260294, signature_39, 105.16439026237308, signature_34, 106.26924111632039, signature_24, 108.04117725161453, signature_35, 109.61126133758796, signature_33, 110.43168183384259, signature_06, 110.54579606126745, signature_40, 111.9082973191245, signature_16, 112.40811259509982, signature_17, 115.21837587073688, signature_42, 136.8519460869191, signature_19, 137.9591197518104, signature_29, 142.371195481698, signature_02, 153.4848839901187, signature_20, 154.54890341316002, signature_11, 159.30395406366054, signature_25, 164.019506091661, signature_36, 167.41137896060795, signature_22, 169.5719116457771, signature_07, 173.68802583878568, signature_09, 181.66968910080885, signature_26, 188.29293942424923, signature_05, 223.7294946164654
user036, signature_10, 52.89288397875409, signature_20, 56.595998910778135, signature_13, 59.045147799588165, signature_15, 59.581858569759014, signature_44, 60.8233023688304, signature_27, 60.96703049647897, signature_16, 61.949240552036386, signature_03, 62.59876491806392, signature_19, 63.133950803717404, signature_18, 64.50602568519642, signature_36, 65.68381151692657, signature_06, 65.83902894195357, signature_43, 66.31623616591486, signature_05, 66.79321867404653, signature_34, 67.39429764702552, signature_17, 67.45665013700449, signature_28, 68.9699758676982, signature_26, 73.43014305972302, signature_29, 74.12380307103861, signature_09, 82.55491184761298, signature_24, 82.61251703969643, signature_21, 84.19274868747317, signature_45, 89.57049183747219, signature_31, 107.64449601679944, signature_14, 108.15778763288131, signature_08, 118.89964532929325, signature_12, 121.98889880738633, signature_04, 130.28867122427081, signature_01, 131.51831191912748, signature_41, 133.3117404286897, signature_25, 135.5032556412179, signature_39, 136.91886212979745, signature_40, 150.52253870944992, signature_35, 150.52765011100624, signature_37, 151.33204263320377, signature_07, 154.33696345968468, signature_30, 155.8776144331703, signature_33, 158.18334399545242, signature_42, 158.52427368810024, signature_11, 162.4024421013349, signature_38, 167.73024625778427, signature_22, 183.49337558491212, signature_23, 183.85118170516685, signature_32, 193.57052529590024, signature_02, 211.99954935339278
user037, signature_41, 17.909636534976848, signature_45, 20.06364604758651, signature_42, 20.09589558404155, signature_09, 20.130825289657647, signature_05, 20.53438388379899, signature_30, 21.16343223350604, signature_24, 21.267510811191606, signature_25, 22.461698605129346, signature_27, 23.698188734617858, signature_32, 23.779952084795763, signature_10, 23.936045339227526, signature_06, 24.637556025225006, signature_22, 24.647104174021585, signature_17, 24.89243904647738, signature_01, 24.941498678132433, signature_38, 25.150905499781945, signature_33, 25.691488933499237, signature_02, 26.545804124103633, signature_18, 26.593267547966246, signature_07, 26.77666372819823, signature_19, 27.015047413829848, signature_35, 27.93295047380726, signature_16, 28.049083728885034, signature_04, 29.166672530745636, signature_36, 29.49752600507327, signature_28, 29.532744576076844, signature_37, 32.196971442506495, signature_44, 33.384763015180056, signature_20, 34.53893888758297, signature_43, 35.58845230333967, signature_39, 35.91362230530357, signature_26, 36.767613507603514, signature_29, 37.83915319540177, signature_08, 38.13544857025022, signature_31, 38.29142804245719, signature_03, 38.96995825292721, signature_21, 43.0823386001014, signature_23, 46.68599405274968, signature_12, 51.19931370806837, signature_14, 52.113130061087716, signature_15, 54.993276250874416, signature_40, 75.28272238579973, signature_11, 92.76767062853654, signature_13, 99.45814600010726, signature_34, 104.25976983519813
user038, signature_39, 78.63087429980234, signature_12, 85.70523080699859, signature_05, 91.48062940599524, signature_43, 91.65367744435952, signature_23, 92.43822644526836, signature_28, 93.21988369115243, signature_01, 97.19917705937951, signature_14, 99.61597768728896, signature_10, 100.50588808784413, signature_35, 102.69305160892254, signature_08, 103.77419204209268, signature_37, 105.65370471240362, signature_17, 106.03528577673117, signature_21, 106.71582501332364, signature_09, 108.08585586517738, signature_27, 109.13359286380748, signature_24, 110.1660829272785, signature_22, 110.63668480825709, signature_31, 110.80384874108525, signature_20, 110.81207080383436, signature_42, 110.81518701679474, signature_45, 112.13963990548841, signature_03, 114.01186064705853, signature_29, 114.33797185038968, signature_41, 114.94210126522191, signature_30, 120.96018742286621, signature_32, 121.53785142517366, signature_02, 132.4533809066087, signature_15, 133.41516429635175, signature_25, 133.59070927780544, signature_40, 135.76320383235944, signature_34, 136.96331580667953, signature_44, 145.0044382387697, signature_07, 145.41223983246056, signature_04, 151.85313566092452, signature_38, 154.6494901285936, signature_06, 155.59251500582536, signature_11, 160.8781005213585, signature_33, 167.29569117368902, signature_26, 169.50272700214612, signature_19, 176.34083915840026, signature_13, 185.5708104215566, signature_18, 218.9358004868249, signature_36, 258.89590040579355, signature_16, 265.32771523438333
user039, signature_16, 49.71976200347234, signature_44, 50.24202666756558, signature_40, 51.909706510368395, signature_04, 52.647032510512744, signature_03, 53.592543484939995, signature_08, 54.00581008163967, signature_13, 54.330893154509226, signature_36, 54.69351946449103, signature_15, 54.75287765797718, signature_32, 55.948046624679534, signature_06, 55.99694086746548, signature_39, 56.610341066127525, signature_45, 56.645541862016614, signature_33, 60.31624319495438, signature_11, 61.505649048147646, signature_35, 62.15421804090299, signature_01, 64.40414861867748, signature_31, 64.83173905614987, signature_41, 66.4516769206289, signature_28, 69.15320338121072, signature_17, 91.55254171884, signature_02, 92.63771616414721, signature_26, 93.11913978734, signature_12, 107.41098360986128, signature_42, 107.83375295697763, signature_22, 116.81839059572151, signature_19, 136.25524922606263, signature_29, 139.17760087024237, signature_38, 140.83187925167738, signature_43, 154.11869099347624, signature_20, 154.91503233091552, signature_18, 155.42458109764559, signature_30, 159.60984399740033, signature_05, 159.63783676750194, signature_21, 166.65271306139334, signature_34, 173.823948162806, signature_37, 177.15704767322413, signature_10, 180.39398419589688, signature_23, 182.4038417021668, signature_07, 192.51242777544653, signature_27, 206.46918102511208, signature_09, 208.28401541899743, signature_24, 214.9987716013756, signature_14, 226.35068003758343, signature_25, 228.9638011612533
user040, signature_13, 68.8395032875068, signature_03, 69.24026761454937, signature_26, 70.62947501616831, signature_27, 72.99250922652786, signature_25, 74.18084706587722, signature_24, 75.95881576945044, signature_41, 77.62549901618561, signature_11, 77.91965478698683, signature_20, 79.15993701403771, signature_01, 79.75918888350833, signature_29, 80.45261334080901, signature_19, 81.19377568951118, signature_18, 82.01905190468462, signature_14, 82.20386554648672, signature_17, 85.3133044780206, signature_06, 87.30395699186928, signature_05, 87.45198051399775, signature_30, 88.26411495857916, signature_07, 88.4518957402715, signature_22, 90.45980550707517, signature_33, 99.80100097255392, signature_02, 99.88534636051946, signature_40, 112.7694970548102, signature_23, 121.1409970283797, signature_04, 122.20827560840432, signature_44, 122.43111717781733, signature_34, 123.69197293291003, signature_39, 124.97439050098274, signature_42, 135.5371825877143, signature_36, 139.05881677316583, signature_45, 147.60932629182577, signature_09, 148.78875531284507, signature_16, 149.4491718669764, signature_08, 152.73971835399064, signature_37, 158.8324803324254, signature_32, 161.07981095778382, signature_10, 180.77761322453097, signature_35, 181.44264629958482, signature_28, 196.1813397925398, signature_15, 213.7131080579448, signature_21, 220.0614713147307, signature_38, 247.14034409395634, signature_31, 298.6011390309953, signature_43, 308.6946452541107, signature_12, 371.9862898467981
user041, signature_21, 70.42524994031399, signature_16, 72.81600617524845, signature_43, 74.0695410179206, signature_02, 75.48662999847309, signature_12, 77.13497238776503, signature_44, 77.69028209922196, signature_06, 80.63529404058866, signature_25, 84.04585244954613, signature_11, 84.24200036818354, signature_20, 86.35728529015793, signature_26, 86.64885453333427, signature_24, 88.76264016058924, signature_10, 90.08759947715612, signature_03, 91.32668076785565, signature_28, 92.07635607551444, signature_38, 93.09883224965532, signature_45, 93.5357139382792, signature_35, 95.83452537133897, signature_22, 96.43691722939312, signature_42, 96.86767224999807, signature_05, 97.2622063581414, signature_09, 97.72985037866059, signature_40, 99.14984185734554, signature_37, 102.01910029216985, signature_27, 102.25607465647656, signature_30, 103.69580789029165, signature_23, 105.42557772324918, signature_07, 110.98299066080281, signature_39, 116.00836546662204, signature_33, 118.8139866495645, signature_41, 126.12279835466818, signature_34, 131.46442493301637, signature_15, 133.5939741536288, signature_29, 137.0308858151846, signature_32, 140.19022017905985, signature_18, 141.6221859047103, signature_14, 150.49033463808374, signature_36, 154.84364321058314, signature_31, 156.83094067305166, signature_19, 159.8105627750195, signature_13, 180.4887371500517, signature_17, 240.83661581560165, signature_04, 252.7782591945366, signature_01, 300.7200185183157, signature_08, 305.6240863083933
