095
===
095-41, 128.10307167830956, g
095-30, 137.51457618641354, g
095-09, 137.71467332458982, g
095-44, 138.12356796432448, g
095-12, 139.7760241839465, g
095-06, 141.24308577127118, g
095-08, 145.57554496561792, g
095-28, 146.0257742031128, g
095-37, 146.09729564447858, g
095-35, 146.72048194010117, g
095-42, 147.3750225060753, g
095-26, 147.54542753214335, g
095-15, 147.74421716181607, g
095-13, 152.87686137652213, g
095-04, 158.5159763156872, g
095-36, 168.98784206478282, g
095-29, 184.7332326070069, g
095-34, 185.64588001597275, g
095-23, 187.9794908895617, g
095-05, 192.63133201359398, g
095-32, 193.82018072426553, f
095-43, 203.18913434415052, f
095-03, 203.82241366014648, f
095-01, 216.40823332264617, f
095-27, 222.17404813757616, f
095-45, 228.7736798723617, f
095-07, 231.80425486628852, f
095-18, 251.9483960764213, f
095-11, 259.1076862799736, f
095-17, 293.1074440684738, f
095-20, 295.3674413254177, f
095-33, 311.90051313721915, f
095-21, 312.5559507744641, f
095-24, 316.31182959782575, f
095-10, 317.895742576086, f
095-40, 329.8258847694629, f
095-19, 330.8837914626053, f
095-16, 354.0916169481451, f
095-31, 360.80570824722986, f
095-22, 377.80645928266284, f
095-25, 381.9420957476053, f
095-02, 424.1454195875589, f
095-14, 449.85930114497376, f
095-39, 473.77869358449135, f
095-38, 483.8547550022628, f


