077
===
077-16, 42.89079925252811, g
077-19, 44.547235364036226, g
077-02, 45.39958873300919, g
077-40, 46.199361898735596, g
077-08, 46.326459197271255, g
077-34, 46.446600857352266, g
077-18, 48.94633701514523, g
077-39, 49.92861296298049, g
077-42, 50.268100539467085, g
077-38, 50.54919270540323, g
077-30, 51.79944131661786, g
077-32, 52.87874310602647, g
077-27, 53.70358847485011, g
077-33, 54.3805354094461, g
077-15, 55.12305907807358, g
077-24, 55.97102593585008, g
077-29, 56.26586948501922, g
077-22, 56.53661797073836, g
077-12, 67.54626959970793, g
077-28, 70.04953849425709, g
077-26, 71.22712713614466, f
077-11, 73.0205397673799, f
077-01, 73.80648176804678, f
077-09, 80.18274997294512, f
077-14, 80.61910862854653, f
077-07, 80.65754177411995, f
077-04, 83.12383639892022, f
077-03, 85.01792218225314, f
077-20, 85.67169606764337, f
077-43, 88.96423017261468, f
077-23, 92.28168307930763, f
077-06, 94.7791446366345, f
077-41, 96.17856088328645, f
077-36, 96.87434918358744, f
077-13, 97.96260764850578, f
077-10, 98.86998935899848, f
077-17, 102.28322405052657, f
077-21, 106.29674966923965, f
077-37, 107.00902853228995, f
077-45, 110.72538318683091, f
077-05, 118.99354987585541, f
077-31, 121.05722124610035, f
077-25, 122.42223598068281, f
077-44, 135.52873743221988, f
077-35, 143.8439444130376, f


