094
===
094-15, 121.89843296874297, g
094-12, 127.35767032848787, g
094-27, 131.38256392829567, g
094-20, 134.06431122043244, g
094-26, 134.92781941430272, g
094-19, 137.58129015035632, g
094-02, 137.92408421915704, g
094-40, 138.1067913976304, g
094-42, 140.93785947188584, g
094-11, 141.24881715639296, g
094-18, 141.3599689724642, g
094-36, 146.26374617653363, g
094-30, 146.39448255989706, g
094-13, 146.47313328480746, g
094-10, 146.52760255852937, g
094-14, 146.61624623597453, g
094-32, 148.69652252615694, g
094-05, 150.77253477851045, g
094-25, 151.67047562890247, g
094-08, 152.79821809688235, g
094-04, 154.12879635554333, f
094-38, 158.2006393083551, f
094-03, 158.36317922062236, f
094-24, 160.30172322050214, f
094-44, 160.51219941295827, f
094-16, 171.05132039901633, f
094-22, 206.06269476798616, f
094-31, 206.79604571284108, f
094-34, 209.10362273194787, f
094-23, 218.79967908897456, f
094-45, 220.86370375886332, f
094-21, 224.2599983872663, f
094-07, 232.84886901222407, f
094-06, 236.27494247986866, f
094-28, 239.9649909796874, f
094-37, 248.5883927210251, f
094-09, 248.97810117577737, f
094-33, 261.2573806060958, f
094-01, 265.1077150942992, f
094-17, 285.9544942696029, f
094-29, 300.860029007739, f
094-43, 301.3962673944812, f
094-41, 351.29638731845955, f
094-39, 367.80441835376166, f
094-35, 615.7273887232002, f


