082
===
082-43, 157.26737806817056, g
082-06, 161.33647660676286, g
082-12, 162.10411304420498, g
082-01, 166.767447776474, g
082-33, 169.1210355276297, g
082-05, 169.32177840418834, g
082-17, 170.59123475752003, g
082-16, 173.3568664909538, g
082-25, 174.5440944795543, g
082-34, 176.66719122648058, g
082-14, 177.64282190850008, g
082-40, 184.58906623972592, g
082-13, 186.9085371944216, g
082-10, 187.41442695889754, g
082-19, 188.50497066338679, g
082-42, 189.42804655470374, g
082-23, 193.82268389515286, g
082-36, 205.55155445290893, g
082-41, 211.92566498188845, g
082-32, 212.4120306847905, g
082-11, 220.20874866923992, f
082-44, 222.61722395084513, f
082-28, 228.0159298908487, f
082-27, 228.58145507966387, f
082-08, 282.21553116777034, f
082-38, 297.5196556389714, f
082-04, 315.54602211874607, f
082-35, 337.5128446567116, f
082-37, 337.9785121818939, f
082-39, 338.1397570379966, f
082-21, 362.9568940239977, f
082-22, 367.2972483265881, f
082-29, 375.3100208461515, f
082-20, 378.07263093046015, f
082-18, 379.3584558340025, f
082-07, 383.1288468038375, f
082-09, 418.5812381359559, f
082-31, 441.53406249232523, f
082-30, 483.8159389106585, f
082-15, 486.56939928543824, f
082-02, 496.9838021735851, f
082-24, 507.98328555139307, f
082-26, 518.6468583024424, f
082-03, 530.8173242409875, f
082-45, 556.9061625058624, f


