036
===
036-10, 52.89288397875409, g
036-20, 56.595998910778135, g
036-13, 59.045147799588165, g
036-15, 59.581858569759014, g
036-44, 60.8233023688304, g
036-27, 60.96703049647897, g
036-16, 61.949240552036386, g
036-03, 62.59876491806392, g
036-19, 63.133950803717404, g
036-18, 64.50602568519642, g
036-36, 65.68381151692657, g
036-06, 65.83902894195357, g
036-43, 66.31623616591486, g
036-05, 66.79321867404653, g
036-34, 67.39429764702552, g
036-17, 67.45665013700449, g
036-28, 68.9699758676982, g
036-26, 73.43014305972302, g
036-29, 74.12380307103861, g
036-09, 82.55491184761298, g
036-24, 82.61251703969643, f
036-21, 84.19274868747317, f
036-45, 89.57049183747219, f
036-31, 107.64449601679944, f
036-14, 108.15778763288131, f
036-08, 118.89964532929325, f
036-12, 121.98889880738633, f
036-04, 130.28867122427081, f
036-01, 131.51831191912748, f
036-41, 133.3117404286897, f
036-25, 135.5032556412179, f
036-39, 136.91886212979745, f
036-40, 150.52253870944992, f
036-35, 150.52765011100624, f
036-37, 151.33204263320377, f
036-07, 154.33696345968468, f
036-30, 155.8776144331703, f
036-33, 158.18334399545242, f
036-42, 158.52427368810024, f
036-11, 162.4024421013349, f
036-38, 167.73024625778427, f
036-22, 183.49337558491212, f
036-23, 183.85118170516685, f
036-32, 193.57052529590024, f
036-02, 211.99954935339278, f


