080
===
080-05, 38.13364783089878, g
080-08, 39.10639501382432, g
080-45, 39.687356922028805, g
080-01, 42.645978640687815, g
080-02, 44.08907803819883, g
080-29, 44.60648296016608, g
080-43, 45.84497433478066, g
080-37, 46.14091052850525, g
080-40, 46.28861415404159, g
080-07, 49.71020163224261, g
080-41, 50.8188641819642, g
080-44, 51.9287474036063, g
080-36, 51.99128753846257, g
080-20, 52.41854214665843, g
080-13, 52.594007773195756, g
080-14, 55.0518717836941, g
080-06, 55.441358686454805, g
080-34, 57.1909253928053, g
080-03, 60.002496148808255, g
080-38, 65.38745797256675, g
080-19, 67.64867535913972, f
080-16, 68.67060641369783, f
080-04, 72.00180074631189, f
080-21, 74.23835995414288, f
080-30, 76.49230646681497, f
080-28, 79.35071064422591, f
080-10, 83.31634094495874, f
080-23, 92.05404503428505, f
080-27, 92.26957688432279, f
080-11, 97.11651267855652, f
080-35, 106.4425094536944, f
080-24, 106.61912615880419, f
080-31, 121.67128159867757, f
080-12, 123.8508433155387, f
080-09, 125.7855894796445, f
080-17, 131.4452002372888, f
080-42, 144.4313768912649, f
080-32, 158.97235516757596, f
080-18, 160.94796622360963, f
080-33, 160.99814379239174, f
080-15, 171.39030169289822, f
080-22, 174.8419657398418, f
080-25, 194.02097230662247, f
080-39, 217.87963257911983, f
080-26, 225.93949561577512, f


