033
===
033-13, 108.69808137858986, g
033-30, 109.95012098019905, g
033-19, 116.34377411695372, g
033-35, 116.37400443108736, g
033-04, 118.98134469250665, g
033-01, 119.80830679492865, g
033-33, 126.4636068767292, g
033-09, 127.97659878427228, g
033-10, 128.7141211980617, g
033-34, 129.57004916246018, g
033-39, 130.23857335582744, g
033-14, 130.290796526865, g
033-37, 130.75655524894904, g
033-05, 133.94898814669324, g
033-36, 134.72654139511715, g
033-44, 136.06016581224577, g
033-18, 139.42188665800612, g
033-03, 142.38009977492982, g
033-43, 145.16920594679593, g
033-22, 145.78831742390352, g
033-20, 145.92929926851608, f
033-07, 152.12064430853061, f
033-38, 152.22742915586133, f
033-31, 160.60018626795824, f
033-40, 162.55756924990922, f
033-45, 163.6752799119883, f
033-15, 165.25238940082804, f
033-02, 165.27739171386347, f
033-41, 165.61470444626653, f
033-25, 186.92111850206197, f
033-12, 189.22777653549554, f
033-08, 192.865555266969, f
033-26, 195.16044985565256, f
033-23, 197.04288238151125, f
033-11, 198.10065904768075, f
033-42, 199.26175551059453, f
033-28, 205.65622788527753, f
033-24, 207.22090634156424, f
033-29, 222.81910572710854, f
033-27, 230.94883035568586, f
033-16, 234.2777522500738, f
033-06, 252.63145689962903, f
033-32, 254.91363533987686, f
033-17, 257.5959877202082, f
033-21, 264.2171547085949, f


