031
===
031-25, 78.72974249444187, g
031-14, 83.18746322857913, g
031-23, 83.20777656731907, g
031-10, 87.68603277098102, g
031-18, 88.59346636848652, g
031-34, 89.26058703948492, g
031-36, 89.8527071714618, g
031-05, 90.14395803439267, g
031-41, 91.84508300109437, g
031-39, 92.8216412349716, g
031-11, 93.2037516058119, g
031-31, 93.28274063954254, g
031-24, 93.89026920391264, g
031-07, 94.2727561044895, g
031-33, 94.93206400063761, g
031-04, 95.45866177733505, g
031-15, 96.84023890847823, g
031-02, 99.3768387466378, g
031-20, 101.25845227754651, g
031-28, 104.59719774033366, g
031-29, 106.04565313281383, f
031-17, 110.01415830745584, f
031-40, 110.96684683173817, f
031-03, 114.22315247045785, f
031-22, 114.42825586231382, f
031-43, 115.36347348874952, f
031-27, 115.59320665808136, f
031-44, 118.24049113568154, f
031-06, 119.60224293196434, f
031-08, 119.80889520467647, f
031-42, 123.74975101904315, f
031-38, 124.84085239009444, f
031-21, 130.9716936852434, f
031-32, 131.07382291097178, f
031-26, 134.28538611605236, f
031-09, 136.521613467242, f
031-13, 141.2487578407473, f
031-30, 141.38564609952508, f
031-16, 153.8028510756331, f
031-19, 164.08544453618632, f
031-01, 164.4904521710792, f
031-45, 167.51436256061206, f
031-35, 183.26701235070752, f
031-12, 199.48866054242575, f
031-37, 213.8103827449993, f


