038
===
038-39, 78.63087429980234, g
038-12, 85.70523080699859, g
038-05, 91.48062940599524, g
038-43, 91.65367744435952, g
038-23, 92.43822644526836, g
038-28, 93.21988369115243, g
038-01, 97.19917705937951, g
038-14, 99.61597768728896, g
038-10, 100.50588808784413, g
038-35, 102.69305160892254, g
038-08, 103.77419204209268, g
038-37, 105.65370471240362, g
038-17, 106.03528577673117, g
038-21, 106.71582501332364, g
038-09, 108.08585586517738, g
038-27, 109.13359286380748, g
038-24, 110.1660829272785, g
038-22, 110.63668480825709, g
038-31, 110.80384874108525, g
038-20, 110.81207080383436, g
038-42, 110.81518701679474, f
038-45, 112.13963990548841, f
038-03, 114.01186064705853, f
038-29, 114.33797185038968, f
038-41, 114.94210126522191, f
038-30, 120.96018742286621, f
038-32, 121.53785142517366, f
038-02, 132.4533809066087, f
038-15, 133.41516429635175, f
038-25, 133.59070927780544, f
038-40, 135.76320383235944, f
038-34, 136.96331580667953, f
038-44, 145.0044382387697, f
038-07, 145.41223983246056, f
038-04, 151.85313566092452, f
038-38, 154.6494901285936, f
038-06, 155.59251500582536, f
038-11, 160.8781005213585, f
038-33, 167.29569117368902, f
038-26, 169.50272700214612, f
038-19, 176.34083915840026, f
038-13, 185.5708104215566, f
038-18, 218.9358004868249, f
038-36, 258.89590040579355, f
038-16, 265.32771523438333, f


