098
===
098-01, 120.48047665742092, g
098-11, 123.3711763579308, g
098-19, 127.93550389902073, g
098-16, 131.03197814441336, g
098-26, 134.9076329232612, g
098-23, 135.0317483100854, g
098-31, 135.5249231869853, g
098-41, 137.35574726913342, g
098-27, 140.3368403864559, g
098-30, 146.1386914205661, g
098-12, 146.89100676152594, g
098-17, 152.2043788698401, g
098-02, 155.86383380856046, g
098-07, 156.11386344069646, g
098-09, 160.23341737577013, g
098-03, 163.7619549423221, g
098-15, 166.89594750597007, g
098-08, 177.9638987321686, g
098-43, 178.8893784970237, g
098-10, 188.84537489216999, g
098-04, 231.6784874788556, f
098-21, 247.30000227605052, f
098-36, 255.71038195855613, f
098-22, 263.62591438222546, f
098-45, 264.91492862154234, f
098-05, 279.34918182252494, f
098-32, 290.0550459920215, f
098-18, 298.9964691439203, f
098-25, 304.0739468290537, f
098-13, 321.74798280237826, f
098-39, 329.5108209148933, f
098-37, 335.31287341334286, f
098-34, 337.65083951298635, f
098-06, 343.32226748751424, f
098-20, 353.36553578626143, f
098-14, 361.2599177860523, f
098-29, 362.0867951803214, f
098-35, 381.8469078754213, f
098-38, 394.5589882955255, f
098-33, 400.86281756555735, f
098-44, 414.6618608283554, f
098-42, 430.5377145084747, f
098-24, 499.36546639433027, f
098-40, 503.5246120495934, f
098-28, 504.60968196984766, f


